	mean	Vm_per_gen	Vm_per_median_gen	Vm_per_mut	Vm_per_median_mut	median	abs_mean	abs_median	k0	k4	k0:k4	k0:k4_Group
ChCC-v11000357m.g	0.5902668369253852	0.0031254483665815	0.0031071175877533	0.0145561283112038	0.0183304053149732	0.418106496826002	0.5902668369253852	0.418106496826002	0.0565772389185107	0.2737576150618881	0.20666909633078276	(0.0, 0.4]
ChCC-v11000358m.g	-0.19485590716593654	0.0002486860394583	0.0002472274939147	0.0011582037119111	0.0014585158239018	-0.275913693791675	0.19485590716593654	0.275913693791675	-0.0	0.0340967805575679	-0.0	
ChCC-v11000359m.g	-1.0987925973094166	0.0030492404917047	0.0030313566726517	0.0142012059209023	0.0178834546471518	-0.880459482779079	1.0987925973094166	0.880459482779079				
ChCC-v11000360m.g	-0.09085862613701377	0.002091768113116	0.0020794998769642	0.0097419766640088	0.0122679861706662	0.113324742388693	0.09085862613701377	0.113324742388693	0.117907466726881	0.4895810439521684	0.2408333986444141	(0.0, 0.4]
ChCC-v11000361m.g	0.8051380744381191	0.004070661098055	0.0040467866392507	0.0189582608013207	0.0238739723314816	0.673490647002895	0.8051380744381191	0.673490647002895	0.0629808188269262	0.3040988310811232	0.20710641538153454	(0.0, 0.4]
ChCC-v11000362m.g	0.43738999926897093	0.0014773581977771	0.0014686934805279	0.0068804897621694	0.0086645406944518	0.155480619456705	0.43738999926897093	0.155480619456705	0.2393169427782039	0.6623728301817752	0.3613024747898069	(0.0, 0.4]
ChCC-v11000365m.g	1.5755147451976508	0.0071666711042784	0.0071246385228569	0.0333772860474965	0.0420317249535025	1.30319438393368	1.5755147451976508	1.30319438393368	0.0811601884801745	0.428569786347684	0.18937449877610368	(0.0, 0.4]
ChCC-v11000367m.g	-0.8372140047500962	0.0024902664137099	0.0024756609819449	0.0115978999476128	0.014605134160477	-0.93967726904203	0.8372140047500962	0.93967726904203	0.063666363256433	0.3733788211793845	0.17051412572178382	(0.0, 0.4]
ChCC-v11000368m.g	0.7753195211506038	0.0034763643108612	0.0034559754073074	0.0161904466272569	0.0203884881036416	0.575587006827274	0.7753195211506038	0.575587006827274				
ChCC-v11000370m.g	0.7622772061841421	0.0019813323579702	0.0019697118283759	0.0092276450118734	0.0116202928109763	0.862822781492661	0.7622772061841421	0.862822781492661				
ChCC-v11000373m.g	0.30452834486087066	0.0004479328164866	0.0004453056870556	0.002086154300706	0.0026270758998519	0.256303449123738	0.30452834486087066	0.256303449123738	0.0986543385755876	0.3884983392434886	0.2539376069604166	(0.0, 0.4]
ChCC-v11000376m.g	0.732749963837086	0.0024627435332401	0.0024482995233819	0.0114697178333617	0.0144437155429628	0.772705096455486	0.732749963837086	0.772705096455486	0.1114791243585277	0.5342839068658747	0.2086514733570539	(0.0, 0.4]
ChCC-v11000377m.g	-0.40999689231432634	0.0037826278413996	0.0037604426998719	0.0176168055763361	0.0221846894768554	-0.226627120032294	0.40999689231432634	0.226627120032294	0.0201896444349315	0.3645711318812051	0.055379163815719404	(0.0, 0.4]
ChCC-v11000378m.g	-0.6164736519230171	0.0014944315049937	0.0014856666526657	0.0069600051536885	0.0087646737328645	-0.562081058979183	0.6164736519230171	0.562081058979183	0.1428582520950485	0.4966528528903421	0.28764206480173127	(0.0, 0.4]
ChCC-v11000379m.g	-0.7605483206570481	0.0033719315502841	0.0033521551456783	0.0157040726787675	0.019776001636097	-0.667143493833134	0.7605483206570481	0.667143493833134	0.069266481817685	0.2747182197336654	0.2521364687236167	(0.0, 0.4]
ChCC-v11000380m.g	-0.08257542473107554	0.0005041794220438	0.0005012224058365	0.002348111214253	0.0029569559543359	-0.0755009268727848	0.08257542473107554	0.0755009268727848	0.1414478484411526	0.4458990397812378	0.3172194506418947	(0.0, 0.4]
ChCC-v11000383m.g	-0.5991995236968777	0.00428158210988	0.0042564705977111	0.0199405817202909	0.0251110004895971	-0.67044310696777	0.5991995236968777	0.67044310696777	0.048938580917628	0.3949689066976052	0.12390489501265017	(0.0, 0.4]
ChCC-v11000384m.g	-0.17038877744004965	0.0025329157994438	0.0025180602287019	0.0117965306265819	0.0148552680405617	-0.727654896271858	0.17038877744004965	0.727654896271858	0.0397068144526494	0.3128708609035167	0.12691119376851848	(0.0, 0.4]
ChCC-v11000385m.g	0.01087797698148285	0.0001298391066784	0.0001290775993142	0.0006046987423731	0.0007614918475692	-0.073598211373287	0.01087797698148285	0.073598211373287				
ChCC-v11000389m.g	-0.2608227753904147	0.0014125400195544	0.0014042554614215	0.0065786125245874	0.008284389324394	-0.458776730906991	0.2608227753904147	0.458776730906991				
ChCC-v11000393m.g	-0.505972269003021	0.0013026707956255	0.0012950306213401	0.0060669193742345	0.007640018606966	-0.519648109637107	0.505972269003021	0.519648109637107	0.1070305894536866	0.3484155183586281	0.3071923717918867	(0.0, 0.4]
ChCC-v11000394m.g	0.023171476489417975	0.0003748583699424	0.0003726598227052	0.0017458252037544	0.0021985024389543	0.045028469777014	0.023171476489417975	0.045028469777014	0.0850096893265447	0.298884441594962	0.284423266975358	(0.0, 0.4]
ChCC-v11000396m.g	-1.2051229846606522	0.0043398395364368	0.0043143863440108	0.0202119036160892	0.0254526737844788	-1.4562549274264	1.2051229846606522	1.4562549274264	0.1836745261788133	0.5260231152466697	0.3491757697619091	(0.0, 0.4]
ChCC-v11000397m.g	-2.057338113418575	0.0119620280721566	0.0118918706850528	0.0557106677372429	0.0701559575567528	-2.3911246976804	2.057338113418575	2.3911246976804	0.2779423340956141	0.6847433825077422	0.40590729490178235	(0.4, 0.8]
ChCC-v11000400m.g	1.2604575429427454	0.0054672278307544	0.005435162497268	0.0254624810513467	0.0320646801139258	0.963486900700782	1.2604575429427454	0.963486900700782				
ChCC-v11000407m.g	0.3480949580280396	0.0010154825917874	0.0010095267785374	0.0047293998076889	0.0059556918926558	0.172923199038081	0.3480949580280396	0.172923199038081				
ChCC-v11000410m.g	0.017374131768233898	0.0004642793081726	0.0004615563064415	0.0021622846994555	0.0027229462464188	-0.142810406580874	0.017374131768233898	0.142810406580874	0.2747851815807289	0.6387378182895342	0.43020026951992874	(0.4, 0.8]
ChCC-v11000411m.g	-0.6141676477253858	0.0025179863435387	0.002503218334171	0.0117269997784339	0.0147677084504566	0.0	0.6141676477253858	0.0				
ChCC-v11000413m.g	1.9687437096446843	0.0090889175065109	0.0090356109350823	0.0423297504605465	0.053305485238562	1.99227549048328	1.9687437096446843	1.99227549048328				
ChCC-v11000415m.g	-0.17813372976147884	0.0044412902451908	0.0044152420435738	0.0206843892759631	0.0260476708514073	-0.145632758068182	0.17813372976147884	0.145632758068182				
ChCC-v11000416m.g	0.2537259385887334	0.0006172203401561	0.0006136003380903	0.0028745758732288	0.0036199283036252	0.227054585186467	0.2537259385887334	0.227054585186467	0.0563267284061271	0.3329244340855685	0.16918772742180274	(0.0, 0.4]
ChCC-v11000417m.g	-1.5023388400637896	0.0070983584103877	0.0070567264834439	0.0330591338271018	0.0416310786396606	-1.69200179225375	1.5023388400637896	1.69200179225375	0.0741469360565194	0.384056132374817	0.19306275777457496	(0.0, 0.4]
ChCC-v11000419m.g	0.5246123223550552	0.0035674467599463	0.0035465236571246	0.0166146442655723	0.0209226764865504	0.31427429875318	0.5246123223550552	0.31427429875318	0.0338782035961141	0.2401256456972019	0.1410853201362526	(0.0, 0.4]
ChCC-v11000424m.g	-0.10375922200796749	0.0018379684884176	0.0018271887890264	0.0085599574881533	0.0107794797409156	0.31085183919842	0.10375922200796749	0.31085183919842	0.1890613056049231	0.5359037779059472	0.35278964881285824	(0.0, 0.4]
ChCC-v11000425m.g	1.1323320162612405	0.0035061295171691	0.0034855660404503	0.0163290719095877	0.0205630577115552	1.43046338739623	1.1323320162612405	1.43046338739623				
ChCC-v11000426m.g	0.1407329357791255	0.0017649907958011	0.0017546391111412	0.0082200790025766	0.0103514737309889	0.269237290065586	0.1407329357791255	0.269237290065586	0.1175160068902362	0.5186764862001717	0.22656898860243202	(0.0, 0.4]
ChCC-v11000428m.g	-0.00689057740414263	0.0032755628384385	0.0032563516370726	0.0152552553667273	0.0192108099129833	0.430532772666435	0.00689057740414263	0.430532772666435				
ChCC-v11000434m.g	0.4181883666865922	0.0007090858133976	0.0007049270196212	0.0033024202843446	0.0041587090356872	0.298417579067525	0.4181883666865922	0.298417579067525	0.1573953708981909	0.5003989925191825	0.31453974378686866	(0.0, 0.4]
ChCC-v11000436m.g	0.42663143596709696	0.0007496303797653	0.0007452337917937	0.0034912482031419	0.0043964983854604	0.52322762422687	0.42663143596709696	0.52322762422687				
ChCC-v11000441m.g	0.17153015419736792	0.0004747034736458	0.0004719193341036	0.002210833090716	0.0027840828117314	0.305612763926744	0.17153015419736792	0.305612763926744				
ChCC-v11000443m.g	-0.7834231963574975	0.0029304362407193	0.0029132492095167	0.0136478997329806	0.0171866809947733	0.0	0.7834231963574975	0.0				
ChCC-v11000447m.g	-0.7927774950936138	0.0018222302587057	0.0018115428641535	0.0084866599435428	0.0106871767828365	-0.985094538168529	0.7927774950936138	0.985094538168529				
ChCC-v11000449m.g	-0.16963900242314447	0.0006244348717514	0.000620772556402	0.0029081760595985	0.0036622407250087	-0.0515861394997389	0.16963900242314447	0.0515861394997389	0.1356253726958877	0.3885149245500133	0.34908664796589745	(0.0, 0.4]
ChCC-v11000450m.g	-0.6475830890527349	0.0036242806565615	0.0036030242224969	0.0168793363655613	0.0212560009374442	-0.859903720370872	0.6475830890527349	0.859903720370872	0.1582720153675767	0.3104818483320548	0.5097625391559368	(0.4, 0.8]
ChCC-v11000454m.g	-0.17485766279502754	0.0017717886467542	0.0017613970926459	0.0082517385851735	0.0103913423669816	-0.295256451987908	0.17485766279502754	0.295256451987908	0.044426212304168	0.1859330617686632	0.2389365929951868	(0.0, 0.4]
ChCC-v11000458m.g	-0.012776743831357688	0.000599228524332	0.000595714044405	0.002790782718145	0.0035144083148983	-0.157576100012018	0.012776743831357688	0.157576100012018	0.0666662005983681	0.3103900603010993	0.21478200859169713	(0.0, 0.4]
ChCC-v11000460m.g	0.4408981413109221	0.0012269096779789	0.0012197138432341	0.0057140776631842	0.0071956881203624	0.342256029234844	0.4408981413109221	0.342256029234844	0.0223721454044798	0.2373536774359076	0.09425657797326915	(0.0, 0.4]
ChCC-v11000467m.g	1.1607380414928261	0.0050643438551476	0.0050346414392923	0.0235861323948902	0.0297018106303846	1.1420617747595	1.1607380414928261	1.1420617747595	0.0388413453672451	0.3786281864410259	0.10258440010063784	(0.0, 0.4]
ChCC-v11000470m.g	0.35214110126347037	0.0007214693626279	0.0007172379392395	0.0033600940995551	0.0042313371677198	0.305602164615197	0.35214110126347037	0.305602164615197				
ChCC-v11000471m.g	-0.056760178099472314	0.0001845185311887	0.0001834363285771	0.0008593568348456	0.001082180560389	-0.101283269749733	0.056760178099472314	0.101283269749733	0.0685795713790213	0.3188051846224055	0.21511435411644045	(0.0, 0.4]
ChCC-v11000473m.g	-0.6649084409401266	0.0031979740871952	0.003179217944455	0.014893901830806	0.0187557605596235	-0.733498239042614	0.6649084409401266	0.733498239042614	0.1660290537493707	0.3991626103104813	0.4159434011623184	(0.4, 0.8]
ChCC-v11000474m.g	-1.330564216037264	0.0064628882750657	0.0064249833853775	0.0300995633134471	0.0379041173273054	-1.57729129964044	1.330564216037264	1.57729129964044				
ChCC-v11000476m.g	-0.35975490438099555	0.0011761120177257	0.0011692141116509	0.0054774980836074	0.0068977655210164	0.0	0.35975490438099555	0.0				
ChCC-v11000477m.g	-1.4419954225319294	0.0067016270066334	0.0066623219124393	0.0312114394995046	0.0393042933023148	-1.19211785294664	1.4419954225319294	1.19211785294664	0.2010505480622103	0.4769915750399977	0.4214970632245473	(0.4, 0.8]
ChCC-v11000479m.g	-0.1743018104095375	0.0019289786733825	0.0019176651985531	0.0089838185712991	0.0113132443028374	-0.392588822146006	0.1743018104095375	0.392588822146006	0.1195183441383157	0.4080202904410522	0.2929225505161068	(0.0, 0.4]
ChCC-v11000483m.g	-0.3424291196109825	0.0010907096626939	0.0010843126420916	0.0050797543066782	0.006396890254823	0.0	0.3424291196109825	0.0				
ChCC-v11000484m.g	-1.5147503547962542	0.0062681717276189	0.0062314088519865	0.0291927113304625	0.0367621265414726	-1.56739370726873	1.5147503547962542	1.56739370726873	0.0416443203120474	0.2540395714335883	0.16392847805970326	(0.0, 0.4]
ChCC-v11000487m.g	-0.3556121001361896	0.0016232990287836	0.0016137783674325	0.0075601789500273	0.0095204673553931	-0.251400718968456	0.3556121001361896	0.251400718968456	0.0627759470490969	0.284808116693326	0.2204148806499515	(0.0, 0.4]
ChCC-v11000489m.g	0.3989745760814286	0.0014363146698123	0.0014278906731718	0.0066893380330962	0.0084238249906838	0.362843651946953	0.3989745760814286	0.362843651946953	0.1029606235272381	0.3514830072972719	0.29293200919997153	(0.0, 0.4]
ChCC-v11000491m.g	1.8761490333832458	0.0100433436071264	0.0099844393192405	0.0467747923088355	0.0589030876352405	1.55837820148488	1.8761490333832458	1.55837820148488	0.0022205789722741	0.1978609432838532	0.011222927250925092	(0.0, 0.4]
ChCC-v11000492m.g	-0.28133778008698523	0.0018689968916526	0.0018580352104366	0.0087044658484927	0.0109614578576092	-0.541215252009276	0.28133778008698523	0.541215252009276	0.0040268553112935	0.2210996551654836	0.018212852065642396	(0.0, 0.4]
ChCC-v11000494m.g	0.2428192485871103	0.0009558411380573	0.0009502351223944	0.0044516320920403	0.0056059014331052	0.122099562708935	0.2428192485871103	0.122099562708935	0.165584644294636	0.462939641746895	0.3576808494295393	(0.0, 0.4]
ChCC-v11000501m.g	0.7225744629504022	0.0030203199230312	0.0030026057233371	0.0140665143633821	0.0177138387445529	0.686841269737569	0.7225744629504022	0.686841269737569				
ChCC-v11000503m.g	0.3406525304489859	0.0024674023441363	0.0024529310103161	0.0114914152800088	0.0144710389481183	0.0176987030696705	0.3406525304489859	0.0176987030696705	0.1851099715500858	0.5241304254210997	0.35317539790093994	(0.0, 0.4]
ChCC-v11000504m.g	0.05294390580577871	0.0027067368814615	0.00269086184873	0.0126060663079565	0.015874709257297	0.346742796371807	0.05294390580577871	0.346742796371807	0.2709894137224863	0.7196246146540439	0.37657051774523187	(0.0, 0.4]
ChCC-v11000508m.g	-0.07806016666645246	0.0001941726707874	0.0001930338465724	0.000904318990111	0.0011388010100188	-0.181832159359868	0.07806016666645246	0.181832159359868	0.1371722133504277	0.4245791991305961	0.3230780349845518	(0.0, 0.4]
ChCC-v11000515m.g	-0.552460750220194	0.0019074755307057	0.0018962881719742	0.0088836721387921	0.0111871307746068	0.0	0.552460750220194	0.0	0.1518206607268102	0.4063511637452218	0.37361935752200837	(0.0, 0.4]
ChCC-v11000516m.g	-0.49102167568991145	0.0017512325992475	0.0017409616065167	0.0081560030522246	0.0102707834460598	-0.266568599046072	0.49102167568991145	0.266568599046072				
ChCC-v11000524m.g	1.1173355916318974	0.0052664237299109	0.0052355361140281	0.0245272775494921	0.0308869865078738	0.618961335861525	1.1173355916318974	0.618961335861525				
ChCC-v11000525m.g	-0.5510511940169056	0.0025951557107286	0.0025799351024259	0.0120864001200046	0.015220298163221	-0.764470108095793	0.5510511940169056	0.764470108095793	0.1097287807230709	0.541920799324679	0.20248121286322784	(0.0, 0.4]
ChCC-v11000531m.g	0.5368320226359835	0.0011162798203274	0.0011097328305529	0.0051988420188384	0.0065468563711734	0.419705770300557	0.5368320226359835	0.419705770300557	0.056258792085059	0.3389888428072928	0.16596060100137516	(0.0, 0.4]
ChCC-v11000532m.g	-0.44954518467055693	0.0014240800994718	0.001415727858681	0.0066323580562032	0.0083520706031876	-0.696080164607949	0.44954518467055693	0.696080164607949	0.0509686576846313	0.2534302178226549	0.20111515557429732	(0.0, 0.4]
ChCC-v11000539m.g	0.9942823964158655	0.0042793963855649	0.0042542976926859	0.0199304021620794	0.0250981814608036	0.752443593084573	0.9942823964158655	0.752443593084573	0.1358705929184943	0.382058397279885	0.3556278147158729	(0.0, 0.4]
ChCC-v11000540m.g	1.338706379876118	0.0061281728455211	0.0060922310644144	0.028540695538735	0.0359410487467044	1.09258116327665	1.338706379876118	1.09258116327665	0.1011343502377045	0.3789380223263052	0.2668888954896621	(0.0, 0.4]
ChCC-v11000541m.g	0.6166980913772316	0.0009730386536444	0.0009673317744196	0.0045317259583145	0.005706762939727	0.584173523386173	0.6166980913772316	0.584173523386173	0.079257841233243	0.3546797916777726	0.22346308724927	(0.0, 0.4]
ChCC-v11000542m.g	1.0158148952139858	0.003248659861884	0.0032296064466835	0.0151299603265443	0.0190530269626405	0.857595315019982	1.0158148952139858	0.857595315019982	0.1720335485975245	0.4435598565984691	0.38784742586220383	(0.0, 0.4]
ChCC-v11000545m.g	-1.0187481348423542	0.0047150576733384	0.0046874038236392	0.0219594043599279	0.0276532862164347	-1.40153519525618	1.0187481348423542	1.40153519525618	0.205019556900775	0.3886037029592079	0.5275800393551476	(0.4, 0.8]
ChCC-v11000547m.g	0.39833882248396957	0.0029028899417958	0.0028858644698493	0.0135196085521323	0.0170251250306454	0.0104928935437297	0.39833882248396957	0.0104928935437297	0.1258855317969353	0.4214214382270332	0.29871648752979846	(0.0, 0.4]
ChCC-v11000548m.g	0.7050922085024317	0.0041541180111788	0.004129754076934	0.0193469440855742	0.024363437798342	0.183678182548113	0.7050922085024317	0.183678182548113	0.1059024823983614	0.3583115087906631	0.2955598126216844	(0.0, 0.4]
ChCC-v11000549m.g	-0.7109473564583598	0.0026162079225184	0.0026008638428309	0.0121844464353186	0.0153437670322033	0.0	0.7109473564583598	0.0	0.0528144691544013	0.3614708558237034	0.14610989600821367	(0.0, 0.4]
ChCC-v11000550m.g	1.274353558948319	0.0054513752101865	0.0054194028524423	0.0253886507550213	0.0319717062662628	1.49997258416359	1.274353558948319	1.49997258416359	0.0604169140156791	0.3466075838449519	0.17430926740110056	(0.0, 0.4]
ChCC-v11000553m.g	1.24683000161181	0.0049475529923932	0.0049185355558506	0.0230422031455681	0.0290168452749289	0.817028782911829	1.24683000161181	0.817028782911829	0.0450045009902764	0.3344673520971759	0.1345557367799558	(0.0, 0.4]
ChCC-v11000558m.g	0.6058122986791985	0.0016993779063862	0.0016894110418299	0.0079145005622466	0.00996666146862	0.494546315112099	0.6058122986791985	0.494546315112099	0.0109192101566745	0.059733047294944	0.18280015253128962	(0.0, 0.4]
